id,battery,weight,accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,temperature,input,millis
14868,3338.0,448,3050,7602,-734,-658,-633,-544,32.97,0,428861
14869,3338.0,448,2972,7678,-750,-587,-767,-670,32.97,0,428913
14870,3338.0,448,3022,7712,-472,-937,-573,-484,32.98,0,428935
14871,3338.0,448,3186,7726,-126,-1080,-781,-434,32.97,0,428951
14872,3338.0,447,3416,7484,136,-1387,-1184,-440,32.97,0,428992
14873,3338.0,442,3384,7486,214,-1503,-1435,-534,32.97,0,429006
14874,3338.0,442,3248,7824,-176,-1104,-1941,-809,32.98,0,429072
14875,3338.0,441,2990,7980,-802,-637,-2082,-1193,32.98,0,429080
14876,3338.0,442,2854,7756,-1626,-350,-874,-1368,32.98,0,429106
14877,3338.0,444,2678,7592,-2226,-1027,201,-1559,32.98,0,429118
14878,3338.0,441,2474,7424,-2010,-1458,1644,-1900,32.98,0,429163
14879,3338.0,444,2814,7618,-1002,-2254,2243,-1770,32.98,0,429205
14880,3338.0,441,3004,8080,-210,-1803,899,-1820,32.98,0,429211
14881,3338.0,444,2924,8040,-248,-473,-1246,-1783,32.98,0,429251
14882,3338.0,441,2862,7836,-660,-462,-1860,-1319,32.98,0,429287
14883,3338.0,444,2996,8000,-964,-740,-1496,-794,32.99,0,429293
14884,3338.0,431,3074,8106,-822,-1200,-1310,-288,32.99,0,429330
14885,3338.0,429,3200,8086,-632,-1778,-1341,-189,32.99,0,429418
14886,3338.0,420,3140,7818,-652,-2062,-1369,-279,32.99,0,429428
14887,3338.0,420,2932,7764,-952,-2403,-1598,-1029,32.98,0,429434
14888,3338.0,420,2650,7570,-1328,-2594,-1693,-1718,32.97,0,429447
14889,3338.0,420,2698,7486,-1148,-3103,-864,-1635,32.98,0,429464
14890,3338.0,420,2650,7662,-536,-2726,-201,-1962,32.98,0,429513
14891,3338.0,410,2416,7888,-252,-2629,-319,-2454,32.98,0,429518
14892,3338.0,408,2318,8084,-236,-1883,-350,-2032,32.98,0,429565
14893,3338.0,391,2200,7890,-392,-1104,-76,-1987,32.98,0,429571
14894,3338.0,390,2110,7944,-810,-1541,696,-2005,32.97,0,429619
14895,3338.0,380,2012,7968,-1136,-1341,1246,-1713,32.98,0,429682
14896,3338.0,378,1928,7726,-1284,-848,1684,-1622,32.97,0,429687
14897,3338.0,363,1946,7574,-1348,-644,1972,-1790,32.98,0,429702
14898,3338.0,358,1884,7470,-782,-306,2097,-2548,32.98,0,429716
14899,3338.0,350,1792,7728,-118,-30,2327,-3269,32.98,0,429763
14900,3338.0,342,1858,8284,176,215,2040,-3278,32.98,0,429779
14901,3338.0,310,1940,8476,262,1610,1294,-2879,33.0,0,429807
14902,3338.0,273,1914,8128,308,2551,647,-1767,32.99,0,429845
14903,3338.0,246,1790,8306,-36,99,234,-787,32.99,0,429866
14904,3338.0,212,1726,8332,-194,-140,303,-1953,32.99,0,429898
14905,3338.0,192,1572,8258,-464,-69,-516,-3375,32.99,0,429919
14906,3338.0,173,1124,7970,-552,-76,-1307,-4296,33.0,0,430009
14907,3338.0,162,1130,8138,-896,832,-2091,-5441,33.0,0,430015
14908,3338.0,161,1188,8460,-930,1268,-4791,-6828,33.0,0,430026
14909,3338.0,152,942,7794,-684,-353,-7032,-7741,33.0,0,430033
14910,3338.0,144,714,7870,-104,-4076,-8853,-8612,33.0,0,430087
14911,3338.0,142,358,8138,468,-7103,-8616,-8807,33.0,0,430092
14912,3338.0,142,60,7448,670,-8678,-8328,-8319,33.0,0,430120
14913,3338.0,142,124,7232,890,-13142,-9068,-8297,33.0,0,430165
14914,3338.0,142,108,7180,1178,-20607,-10120,-8059,33.0,0,430170
14915,3338.0,141,-102,7992,1824,-26732,-12905,-6609,33.0,0,430207
14916,3338.0,142,-724,9076,1874,-28812,-14963,-5344,33.0,0,430228
14917,3338.0,142,-1288,8768,824,-23560,-7242,-5200,33.0,0,430293
14918,3338.0,141,-1276,8454,600,-5260,-52,-7719,33.01,0,430300
14919,3338.0,141,-740,6684,982,10312,2390,-13256,33.0,0,430344
14920,3338.0,132,-892,6130,1854,17672,-455,-14432,33.0,0,430351
14921,3338.0,132,-970,10368,4498,14418,-11103,-7174,32.99,0,430375
14922,3338.0,133,-1114,9220,4062,3757,-13415,-880,32.99,0,430407
14923,3338.0,132,-966,7138,2932,-3439,-9379,3739,32.99,0,430442
14924,3338.0,133,-1058,8162,3126,-6990,-5813,7513,33.0,0,430470
14925,3338.0,132,-1190,9652,3550,-9947,-4955,8467,33.0,0,430507
14926,3338.0,135,-950,8086,2824,-12417,623,6263,33.01,0,430516
14927,3338.0,132,-660,7280,2572,-8729,13683,3926,33.01,0,430576
14928,3338.0,132,-576,7594,2768,-3495,22387,5809,33.0,0,430587
14929,3338.0,133,-406,7564,2858,-276,28237,6900,33.0,0,430603
14930,3338.0,132,-480,6860,2626,2496,30333,5790,33.0,0,430649
14931,3338.0,132,-524,7158,2908,5628,20536,7158,33.0,0,430663
14932,3338.0,133,-350,8042,3274,10409,6195,3671,33.0,0,430684
14933,3338.0,133,-130,8028,2796,9369,-4181,-852,33.01,0,430720
14934,3338.0,133,-418,7720,2028,-1154,-6598,-290,33.02,0,430750
14935,3338.0,132,-930,7254,1872,-15077,-8847,1014,33.01,0,430782
14936,3338.0,132,-998,8244,2608,-18357,-12362,3551,33.01,0,430829
14937,3338.0,132,-912,8110,2660,-7845,-7968,1716,33.01,0,430841
14938,3338.0,133,-818,7270,2102,-1065,-3560,2816,33.01,0,430881
14939,3338.0,132,-532,7382,1932,-2742,-375,4543,33.01,0,430904
14940,3338.0,133,-214,8038,2242,-5456,715,5618,33.01,0,430940
14941,3338.0,133,-3680,8206,2616,-1280,-17153,-9863,33.01,0,430946
14942,3338.0,132,-2144,7878,2778,9190,-32768,-27486,33.01,0,430983
14943,3338.0,132,-194,7378,2530,10306,-32768,-32768,33.0,0,431005
14944,3338.0,133,666,6686,2122,6202,-29452,-28152,33.0,0,431054
14945,3338.0,133,394,7452,2114,5358,-12592,-19860,33.0,0,431061
14946,3338.0,132,574,7556,1920,8099,-5277,-13809,33.01,0,431096
14947,3338.0,132,482,6310,1476,10913,2196,-7505,33.02,0,431172
14948,3338.0,133,-294,6754,1788,8193,5929,-8,33.02,0,431188
14949,3338.0,133,-236,8264,2526,453,6953,5869,33.02,0,431201
14950,3338.0,133,-560,7756,2046,8016,5186,7084,33.01,0,431205
14951,3338.0,137,-364,8480,1456,18395,-604,5183,33.01,0,431276
14952,3338.0,134,-510,9222,1608,10761,-5646,7008,33.01,0,431281
14953,3338.0,133,-312,8334,1808,-3320,-4267,8036,33.02,0,431292
14954,3338.0,140,-232,7114,1314,-3015,2897,10534,33.01,0,431318
14955,3338.0,140,-118,7852,1842,4120,14252,11662,33.01,0,431343
14956,3338.0,140,-248,8244,1956,490,22492,13452,33.01,0,431376
14957,3338.0,140,-218,7808,1888,-11465,24277,12652,33.01,0,431399
14958,3338.0,136,20,7964,1954,-15342,22632,10014,33.0,0,431433
14959,3338.0,139,566,8450,2658,-8874,27268,6440,33.01,0,431477
14960,3338.0,137,40,7734,2608,-8861,28468,5203,33.01,0,431488
14961,3338.0,139,86,7976,2768,-10303,24782,3063,33.01,0,431509
14962,3338.0,139,70,7636,2602,-5635,18104,-604,33.02,0,431552
14963,3338.0,141,-216,7632,2420,-2546,9323,-5923,33.02,0,431578
14964,3338.0,141,10,7956,2318,-4130,1299,-7310,33.02,0,431600
14965,3338.0,141,104,7776,2250,-5122,-981,-6812,33.02,0,431636
14966,3338.0,141,-6,7520,2006,-295,-921,-4519,33.02,0,431682
14967,3338.0,141,-24,7896,2016,4201,-1268,-2424,33.02,0,431687
14968,3338.0,141,110,7902,1968,5890,-624,-456,33.01,0,431734
14969,3338.0,141,162,7858,1906,5512,-2100,2098,33.01,0,431773
14970,3338.0,141,176,7710,1996,6717,-2176,2646,33.0,0,431784
14971,3338.0,141,178,7670,2130,7904,-1957,3735,33.0,0,431803
14972,3338.0,141,222,7848,2322,7462,-843,4598,33.01,0,431839
14973,3338.0,141,168,7904,2310,6619,-2081,4922,33.01,0,431860
14974,3338.0,141,106,8258,2216,6050,-6202,3647,33.01,0,431931
14975,3338.0,141,92,8450,2142,3664,-13206,1136,33.01,0,431935
14976,3338.0,141,120,7912,1948,1527,-18253,-1509,33.01,0,431943
14977,3338.0,141,226,7520,1958,2144,-17411,-2907,33.02,0,431974
14978,3338.0,141,4,7704,2088,2212,-13417,-3634,33.02,0,432011
14979,3338.0,141,-44,7754,1904,179,-10491,-3233,33.03,0,432078
14980,3338.0,141,-102,8070,1900,-4582,-7844,-3569,33.02,0,432082
14981,3338.0,141,-166,7990,1892,-9399,-5318,-3567,33.02,0,432093
14982,3338.0,141,-216,7862,1970,-11296,-2180,-3479,33.02,0,432116
14983,3338.0,141,-6,7902,2030,-10686,369,-2674,33.02,0,432157
14984,3338.0,141,70,8132,2218,-11380,2544,-2821,33.02,0,432176
14985,3338.0,141,-56,7950,2274,-13038,742,-2861,33.02,0,432215
14986,3338.0,141,96,7442,2372,-10993,-4237,-2932,33.02,0,432241
14987,3338.0,141,348,7346,2348,-4654,-4665,-3238,33.02,0,432254
14988,3338.0,141,184,7198,2250,-966,-4192,-1559,33.02,0,432298
14989,3338.0,141,260,7762,2474,-320,-6979,-702,33.02,0,432320
14990,3338.0,141,436,7814,2450,2258,-5913,264,33.03,0,432372
14991,3338.0,141,290,7818,2410,5284,-4052,1070,33.03,0,432381
14992,3338.0,141,118,8040,2038,8202,-4449,-210,33.02,0,432414
14993,3338.0,141,290,7980,1676,5738,-3311,266,33.02,0,432441
14994,3338.0,141,568,7620,1912,12530,-5769,-919,33.02,0,432459
14995,3338.0,141,710,8150,1956,17379,-9151,-4706,33.03,0,432489
14996,3338.0,141,878,8174,1512,14653,-16902,-4838,33.04,0,432512
14997,3338.0,141,1032,7852,1338,9009,-23225,-7370,33.03,0,432554
14998,3338.0,141,1374,6972,1210,5582,-27241,-8847,33.04,0,432582
14999,3338.0,141,1574,7330,1248,4815,-28706,-7098,33.03,0,432605
15000,3338.0,141,1846,8142,1234,6296,-27056,-2448,33.03,0,432628
15001,3338.0,141,1942,8492,1418,2700,-21586,2370,33.03,0,432681
15002,3338.0,141,1758,8134,1496,-4822,-16883,6903,33.02,0,432701
15003,3338.0,141,1704,7874,1766,-9653,-15533,9699,33.03,0,432709
15004,3338.0,141,1622,7886,2060,-8455,-15591,9709,33.03,0,432766
15005,3338.0,141,1656,8276,2278,-3798,-15559,10423,33.03,0,432772
15006,3338.0,141,926,8934,1658,-4267,-15343,10551,33.03,0,432828
15007,3338.0,141,842,8236,1102,-9921,-12698,9305,33.02,0,432833
15008,3338.0,141,526,8052,924,-6371,-5412,6651,33.04,0,432859
15009,3338.0,141,830,8252,1214,-3877,-1436,3657,33.03,0,432896
15010,3338.0,141,912,7764,1518,-3734,1089,-424,33.03,0,432910
15011,3338.0,141,1326,7586,1534,-2470,1444,-4207,33.04,0,432971
15012,3338.0,141,1658,7746,1634,-1693,1895,-5799,33.03,0,432983
15013,3338.0,141,1800,7744,1544,-2281,3712,-6889,33.02,0,432999
15014,3338.0,141,2040,7992,1430,-428,10406,-4972,33.03,0,433053
15015,3338.0,141,1906,8106,1492,2011,17219,-3385,33.04,0,433059
15016,3338.0,141,1920,8324,1702,2466,19342,-1250,33.04,0,433094
15017,3338.0,141,2028,8026,1768,5907,17697,-1836,33.04,0,433113
15018,3338.0,141,2076,7962,1806,10172,16438,-2558,33.04,0,433143
15019,3338.0,141,1982,7912,1572,10557,16554,-1232,33.04,0,433170
15020,3338.0,141,1734,7880,1456,4485,15708,-41,33.04,0,433212
15021,3338.0,141,1614,7442,1410,671,12872,1474,33.04,0,433230
15022,3338.0,141,1598,7424,1524,387,8730,2137,33.04,0,433285
15023,3338.0,141,1604,7712,1604,-1468,2844,2520,33.04,0,433290
15024,3338.0,141,1816,7960,1640,-2815,-1805,3520,33.04,0,433336
15025,3338.0,141,1820,8342,1660,-3959,-4261,4242,33.05,0,433340
15026,3338.0,141,1754,8548,1710,-5712,-6658,4695,33.05,0,433380
15027,3338.0,141,1588,8006,1534,-7500,-8651,4155,33.04,0,433402
15028,3338.0,141,1436,7484,1408,-8225,-11148,3026,33.04,0,433421
15029,3338.0,141,1432,7584,1520,-6930,-12902,625,33.03,0,433474
15030,3338.0,141,1416,7848,1630,-4396,-14273,-2525,33.04,0,433486
15031,3338.0,141,1492,7992,1500,-2538,-15681,-5077,33.04,0,433516
15032,3338.0,141,1822,8134,1270,-766,-11857,-4359,33.04,0,433576
15033,3338.0,141,1680,8144,1420,2384,-7563,-4622,33.05,0,433587
15034,3338.0,141,1706,7722,1422,-2056,-3547,-4918,33.04,0,433616
15035,3338.0,141,1684,7518,1474,-5050,-212,-3908,33.04,0,433621
15036,3338.0,141,1818,7688,1924,-4207,2502,-3098,33.04,0,433670
15037,3338.0,142,1734,7598,1984,1326,4131,-4261,33.05,0,433677
15038,3338.0,141,1724,7818,2044,4242,5215,-3397,33.05,0,433726
15039,3338.0,141,1802,8154,2020,6576,7112,-2121,33.05,0,433748
15040,3338.0,141,1782,8416,1964,6689,10508,-1093,33.05,0,433768
15041,3338.0,141,1738,8396,1840,2934,13417,1821,33.04,0,433802
15042,3338.0,141,1686,7914,1624,252,16191,4311,33.04,0,433836
15043,3338.0,141,1674,7760,1668,2421,18707,6465,33.04,0,433885
15044,3338.0,142,1630,7916,1692,8062,22310,7433,33.05,0,433897
15045,3338.0,142,1652,8226,1632,10275,26381,7946,33.05,0,433911
15046,3338.0,142,1480,8358,1336,6523,29623,8505,33.05,0,433932
15047,3338.0,142,1190,8014,912,3341,27841,7221,33.05,0,433990
15048,3338.0,142,1244,8100,888,2711,25596,5191,33.05,0,433996
15049,3338.0,142,1306,8174,792,2182,21939,3504,33.05,0,434024
15050,3338.0,141,1504,8190,1168,-1119,18389,2969,33.05,0,434054
15051,3338.0,142,1266,7846,1262,-3952,14816,3757,33.06,0,434079
15052,3338.0,142,1216,7948,1422,-829,11236,2825,33.05,0,434114
15053,3338.0,142,1298,7790,1496,3622,12155,824,33.05,0,434134
15054,3338.0,142,1508,7826,1466,5294,14952,248,33.04,0,434181
15055,3338.0,142,1544,8036,1544,2364,19271,-733,33.05,0,434222
15056,3338.0,142,1446,7962,1618,-2146,18619,907,33.05,0,434228
15057,3338.0,142,1550,7658,1630,-4127,17725,655,33.04,0,434256
15058,3338.0,142,1600,7500,1544,-1235,15534,-1155,33.04,0,434279
15059,3338.0,142,1854,7956,1612,2517,14330,-3822,33.05,0,434314
15060,3338.0,142,1768,7780,1430,1529,13025,-3486,33.04,0,434351
15061,3338.0,142,1750,7556,764,58,10688,515,33.05,0,434390
15062,3338.0,142,1418,8018,1100,852,8393,742,33.05,0,434401
15063,3338.0,142,1296,8112,1192,4150,2756,590,33.05,0,434429
15064,3338.0,142,1334,7710,1192,114,3104,-1463,33.05,0,434518
15065,3338.0,142,1344,7638,1484,-7848,4979,3398,33.05,0,434523
15066,3338.0,141,-1442,8124,2692,-9474,-3102,2590,33.05,0,434540
15067,3338.0,142,-1260,7706,2256,-3909,5579,-6169,33.05,0,434545
15068,3338.0,142,622,8420,2266,2264,19312,-8597,33.04,0,434574
15069,3338.0,142,1118,7880,1944,2843,22202,-4372,33.04,0,434613
15070,3338.0,142,1072,7150,1596,2404,16666,-2243,33.05,0,434625
15071,3338.0,142,1038,7532,1224,2201,4240,-1607,33.05,0,434654
15072,3338.0,142,1054,7770,1350,2232,-3637,1793,33.05,0,434697
15073,3338.0,141,690,7622,1238,-1363,-5532,5695,33.05,0,434702
15074,3338.0,142,-1868,8304,1472,-6678,-8598,8030,33.04,0,434733
15075,3338.0,142,-2038,8914,1434,-7749,2459,2570,33.05,0,434783
15076,3338.0,142,-1728,8742,778,-5632,12291,2355,33.05,0,434788
15077,3338.0,142,-956,8766,1510,626,19998,-3389,33.06,0,434841
15078,3338.0,142,26,8132,1196,4085,21300,-7397,33.06,0,434859
15079,3338.0,142,96,6962,1568,7546,25004,-2722,33.06,0,434881
15080,3338.0,142,-1048,7790,1138,16578,21133,-1886,33.06,0,434918
15081,3338.0,142,-1272,7994,742,13142,23932,-1499,33.06,0,434939
15082,3338.0,142,-2564,8652,-64,8179,27835,3328,33.07,0,434962
15083,3338.0,142,-1484,9058,-390,11887,32767,1714,33.07,0,434992
15084,3338.0,142,322,7418,-1912,32238,23610,-2752,33.07,0,435026
15085,3338.0,143,-670,8400,-2872,32767,2879,853,33.06,0,435076
15086,3338.0,162,-670,8444,-4010,24674,-20564,11730,33.06,0,435087
15087,3338.0,162,-710,9088,-5224,23763,-23282,11488,33.06,0,435124
15088,3338.0,162,1034,7678,-5716,32767,-17171,2198,33.07,0,435136
15089,3338.0,162,-1240,6430,-4846,32767,-11925,-14971,33.07,0,435170
15090,3338.0,162,-2080,5766,-5494,26849,-16130,-9415,33.07,0,435216
15091,3338.0,162,-3070,6258,-6838,12907,-18872,1023,33.07,0,435231
15092,3338.0,162,-2532,7150,-6988,3411,-17788,4063,33.06,0,435246
15093,3338.0,162,-4502,5374,-6186,2481,-14219,6469,33.07,0,435282
15094,3338.0,162,-4758,4910,-5330,-3465,-11217,5801,33.06,0,435312
15095,3338.0,162,-4322,6866,-4954,-8393,-8730,-8725,33.07,0,435373
15096,3338.0,162,-3580,6080,-4922,-8803,-3268,-25227,33.07,0,435383
15097,3338.0,161,-3884,6506,-5710,-11330,7382,-13484,33.06,0,435394
15098,3338.0,162,-4392,5832,-5516,-15401,3985,-16880,33.06,0,435449
15099,3338.0,162,-4226,5810,-4442,-7761,-4178,-16134,33.06,0,435453
15100,3338.0,162,-4970,4812,-3310,67,-1465,-11689,33.06,0,435486
15101,3338.0,168,-6204,4074,-4074,7958,5651,-6505,33.06,0,435523
15102,3338.0,162,-5888,2708,-4724,8756,11927,-1959,33.06,0,435560
15103,3338.0,162,-6138,3988,-4912,2098,10754,-532,33.07,0,435573
15104,3338.0,162,-4248,3606,-4880,2348,17595,-2302,33.07,0,435595
15105,3338.0,162,-3654,4796,-5962,3832,15927,-1161,33.07,0,435672
15106,3338.0,162,-3708,1672,-8218,17746,17945,663,33.07,0,435690
15107,3338.0,162,-3748,1784,-7182,23317,1826,6614,33.07,0,435695
15108,3338.0,162,-3224,2012,-6188,15136,-2483,8369,33.07,0,435707
15109,3338.0,162,-3284,2632,-6888,1777,-1642,6938,33.07,0,435763
15110,3338.0,162,-3120,2730,-8068,-7289,-234,2169,33.07,0,435772
15111,3338.0,162,-2090,2836,-8998,-10979,-2168,-160,33.08,0,435797
15112,3338.0,161,-1340,3600,-8098,-10951,-5576,-1129,33.08,0,435846
15113,3338.0,144,-1094,3484,-6928,-13657,-4447,-2999,33.07,0,435857
15114,3338.0,142,-1336,2816,-5934,-15094,-2616,-2800,33.07,0,435883
15115,3338.0,142,-2810,2828,-5958,-14066,3634,-3362,33.08,0,435917
15116,3338.0,142,-3254,3542,-5738,-9812,10249,-6230,33.08,0,435977
15117,3338.0,142,-2472,3576,-5498,-3637,10691,-10310,33.08,0,435982
15118,3338.0,142,-2482,3320,-5908,-302,6025,-14148,33.08,0,435993
15119,3338.0,142,-3100,2584,-6614,-1599,3297,-15211,33.08,0,436047
15120,3338.0,142,-4082,3042,-6848,-807,590,-15856,33.08,0,436053
15121,3338.0,142,-4752,1684,-6872,-4995,-1951,-10414,33.09,0,436082
15122,3338.0,142,-5828,3426,-6076,-7130,-430,-9049,33.09,0,436105
15123,3338.0,142,-5242,2468,-6616,-3173,3201,-9690,33.08,0,436139
15124,3338.0,142,-4382,1960,-7652,-1453,2454,-6899,33.09,0,436175
15125,3338.0,142,-4616,2946,-7064,-2560,-8275,-2267,33.08,0,436193
15126,3338.0,142,-5566,2588,-6048,-8186,-9259,-1320,33.09,0,436215
15127,3338.0,147,-5996,2480,-6870,-5125,-17000,2571,33.08,0,436274
15128,3338.0,161,-4652,3338,-5216,-1926,-23958,2561,33.08,0,436287
15129,3338.0,167,-4772,2662,-4486,-4202,-16931,7858,33.08,0,436307
15130,3338.0,172,-5424,3364,-4624,-3262,-17115,16695,33.08,0,436341
15131,3338.0,202,-4778,4838,-1324,-1307,1025,18380,33.08,0,436359
15132,3338.0,202,-4946,5712,-3648,2806,12817,14004,33.09,0,436403
15133,3338.0,202,-3956,5666,-4184,3831,15772,9035,33.09,0,436418
15134,3338.0,185,-3584,5774,-4934,4782,15933,4993,33.09,0,436452
15135,3338.0,162,-3534,5390,-5120,3249,9575,971,33.08,0,436494
15136,3338.0,156,-1918,4432,-3824,-7508,-8240,-113,33.09,0,436505
15137,3338.0,142,-1310,3604,-2006,-23530,-28179,16652,33.09,0,436531
15138,3338.0,142,-4136,5628,-3928,-20316,-32768,32767,33.08,0,436581
15139,3338.0,142,-2308,10374,-2836,-16483,-32768,32767,33.09,0,436604
15140,3338.0,161,-5384,11868,708,-16393,-32768,15978,33.09,0,436629
15141,3338.0,160,-2892,8614,1272,-18829,-21827,-933,33.08,0,436675
15142,3338.0,153,-3256,6820,612,-10970,-15857,-8493,33.09,0,436682
15143,3338.0,172,-1732,6532,986,-1295,1381,-12180,33.09,0,436707
15144,3338.0,181,-3414,9682,676,260,16246,-16398,33.09,0,436738
15145,3338.0,200,-4400,6418,424,8294,21584,-13840,33.09,0,436767
15146,3338.0,202,-5108,6770,-806,10413,16229,-7666,33.09,0,436818
15147,3338.0,192,-5576,7492,-1608,6388,7112,-6588,33.09,0,436823
15148,3338.0,202,-6744,7636,-1338,3295,-6096,-413,33.09,0,436878
15149,3338.0,188,-5262,8062,-1194,-2497,-15323,2429,33.09,0,436889
15150,3338.0,202,-4056,7288,-892,-3415,-15728,5822,33.09,0,436908
15151,3338.0,214,-4090,8028,374,1030,-16208,11774,33.09,0,436946
15152,3338.0,242,-4120,8684,202,-4080,-15168,12435,33.09,0,436961
15153,3338.0,266,-3080,7558,-564,-3108,-8832,6846,33.09,0,436997
15154,3338.0,270,-3296,8258,-586,985,2046,6413,33.1,0,437037
15155,3338.0,300,-3404,8206,866,-888,1546,4119,33.1,0,437054
15156,3338.0,311,-3508,7656,-280,1475,16040,-1896,33.1,0,437074
15157,3338.0,321,-3228,7056,-94,6113,24409,-2751,33.09,0,437124
15158,3338.0,329,-3594,6994,-546,6380,13163,3209,33.08,0,437175
15159,3338.0,310,-3146,7026,-1554,7128,-750,5514,33.09,0,437181
15160,3338.0,283,-2754,7538,-2460,1787,-8470,3774,33.09,0,437195
15161,3338.0,273,-3292,6894,-1710,-1189,-16292,1314,33.1,0,437224
15162,3338.0,291,-3882,6504,-948,-1572,-20481,-2220,33.1,0,437251
15163,3338.0,296,-3556,6774,-554,622,-17867,-4805,33.08,0,437273
15164,3338.0,300,-3502,7360,-536,762,-12888,-482,33.09,0,437313
15165,3338.0,300,-3468,6650,94,-208,-10139,1370,33.09,0,437329
15166,3338.0,298,-3476,6948,576,1649,-9185,1063,33.09,0,437370
15167,3338.0,298,-3414,7296,-404,414,-8861,86,33.09,0,437416
15168,3338.0,298,-3168,7352,-1692,1382,-4639,-182,33.08,0,437426
15169,3338.0,298,-3016,7722,-2016,2286,1880,-57,33.09,0,437479
15170,3338.0,300,-2722,7920,-1712,1208,12519,1436,33.09,0,437484
15171,3338.0,319,-3558,7198,-1454,2075,16169,3493,33.09,0,437509
15172,3338.0,330,-3374,7376,-1126,4791,7494,3408,33.09,0,437535
15173,3338.0,331,-2560,7936,-1628,4805,3156,3892,33.09,0,437565
15174,3338.0,333,-2588,7740,-2482,860,3337,3866,33.09,0,437598
15175,3338.0,350,-2594,7286,-2160,-70,3207,3592,33.09,0,437621
15176,3338.0,348,-2406,7368,-1792,1192,2310,5016,33.08,0,437678
15177,3338.0,341,-2222,7542,-1580,825,2626,5254,33.08,0,437683
15178,3338.0,330,-2276,7250,-1118,-431,1903,3619,33.08,0,437721
15179,3338.0,320,-2312,7442,-790,-254,-545,1823,33.08,0,437731
15180,3338.0,319,-2086,8098,-1308,-1137,-1763,493,33.09,0,437780
15181,3338.0,311,-2226,8262,-1622,-2551,-899,1619,33.1,0,437790
15182,3338.0,319,-2498,8288,-1466,-2837,-3010,190,33.09,0,437827
15183,3338.0,324,-1954,8350,-1554,-2593,-2486,-40,33.09,0,437863
15184,3338.0,330,-1932,8158,-1082,-872,-304,346,33.09,0,437900
15185,3338.0,350,-1488,8264,-1326,-480,747,1085,33.1,0,437906
15186,3338.0,358,-1274,8378,-1632,-1812,2437,1266,33.09,0,437932
15187,3338.0,360,-1432,7942,-1406,-3855,3460,1190,33.09,0,437961
15188,3338.0,361,-1746,7718,-854,-2819,2746,361,33.09,0,437982
15189,3338.0,361,-1722,7828,-466,-1810,1292,-53,33.09,0,438033
15190,3338.0,360,-1562,7810,-328,-1190,789,671,33.09,0,438040
15191,3338.0,358,-1520,7910,-626,-99,517,1101,33.09,0,438081
15192,3338.0,352,-1490,8216,-1246,91,-36,1214,33.09,0,438108
15193,3338.0,351,-1468,8358,-1188,-800,-498,1091,33.09,0,438147
15194,3338.0,351,-1732,8470,-1048,-1988,-526,694,33.09,0,438171
15195,3338.0,358,-1842,8166,-1134,-649,-849,325,33.1,0,438207
15196,3338.0,360,-1704,8204,-1762,1100,-992,1063,33.09,0,438229
15197,3338.0,360,-1816,8476,-2142,196,59,289,33.09,0,438252
15198,3338.0,379,-1998,8112,-1792,-746,-6,-617,33.09,0,438316
15199,3338.0,388,-1856,7680,-1588,1712,429,-1326,33.08,0,438322
15200,3338.0,390,-1916,7878,-1392,3299,1424,-1082,33.09,0,438340
15201,3338.0,413,-1816,8008,-1754,2208,1637,-1711,33.09,0,438382
15202,3338.0,420,-1464,7808,-1550,1176,3069,-1590,33.09,0,438391
15203,3338.0,440,-1630,7792,-1026,1735,3160,-1313,33.09,0,438445
15204,3338.0,441,-1804,8156,-1080,2019,2166,-1178,33.1,0,438451
15205,3338.0,450,-1606,8458,-1626,417,2586,113,33.09,0,438479
15206,3338.0,462,-1508,7944,-1864,-489,3493,696,33.09,0,438524
15207,3338.0,470,-1416,7716,-1954,-804,2564,461,33.09,0,438545
15208,3338.0,470,-1252,7366,-1962,-238,1989,-695,33.09,0,438564
15209,3338.0,477,-1152,7562,-2202,189,3065,-956,33.09,0,438587
15210,3338.0,481,-1376,7998,-2560,-1110,4717,-1017,33.09,0,438626
15211,3338.0,490,-1704,8080,-2076,-4539,3333,-1040,33.08,0,438684
